525,-5.009966419E-04,-4.607494539E-04
526,2.560885646E-04,-4.603569073E-04
527,-2.571885711E-04,-4.598934965E-04
528,1.501339423E-04,-4.597847986E-04
529,-1.530120088E-04,-4.595588816E-04
530,3.982330230E-04,-4.592604161E-04
531,-3.989156332E-04,-4.588859094E-04
532,-8.490373084E-05,-4.588974559E-04
533,8.037812839E-05,-4.588770407E-04
534,2.956711555E-04,-4.579300500E-04
535,-2.965319636E-04,-4.573765576E-04
536,4.374218649E-04,-4.569573794E-04
537,1.915594957E-04,-4.567538027E-04
538,-4.381064996E-04,-4.565285740E-04
539,-1.932691252E-04,-4.563791830E-04
540,3.350956972E-04,-4.554216224E-04
541,-3.357149807E-04,-4.550137316E-04
542,-5.842556254E-05,-4.547734752E-04
543,5.276968212E-05,-4.547330058E-04
544,4.767118192E-04,-4.544120418E-04
545,-4.771876110E-04,-4.542616289E-04
546,1.241893597E-04,-4.542605612E-04
547,-1.274091612E-04,-4.541194245E-04
548,2.317126021E-04,-4.540526724E-04
549,-2.330258532E-04,-4.536334158E-04
550,3.743776530E-04,-4.529505851E-04
551,-3.749458243E-04,-4.527050565E-04
552,5.157095088E-04,-4.522549763E-04
553,-5.162063842E-04,-4.519681051E-04
554,2.517855312E-05,-4.515378446E-04
555,2.716003699E-04,-4.515544342E-04
556,-3.235850156E-05,-4.511533542E-04
557,-2.725875095E-04,-4.509539571E-04
558,1.663370713E-04,-4.507079639E-04
559,-1.685986891E-04,-4.504610374E-04
560,4.134983103E-04,-4.504054111E-04
561,-4.141503412E-04,-4.501535691E-04
562,9.736648526E-05,-4.492706065E-04
563,-1.014129153E-04,-4.490903636E-04
564,-9.891175252E-06,-4.490997858E-04
565,3.110002492E-04,-4.491430268E-04
566,-3.118246498E-04,-4.485346347E-04
567,4.527242522E-04,-4.481162179E-04
568,-4.534355876E-04,-4.476970680E-04
569,2.071524764E-04,-4.477495040E-04
570,-2.087324223E-04,-4.474480587E-04
571,1.802856713E-06,-4.468440537E-04
572,3.503775344E-04,-4.466063359E-04
573,-3.510432649E-04,-4.461538626E-04
574,4.920481078E-04,-4.455405820E-04
575,-4.926856959E-04,-4.453594957E-04
576,2.471997863E-04,-4.452270761E-04
577,1.405176923E-04,-4.450428760E-04
578,-2.484203290E-04,-4.447485987E-04
579,-1.434688042E-04,-4.447810814E-04
580,-7.479359684E-05,-4.446607672E-04
581,7.019233404E-05,-4.446797530E-04
582,3.896333070E-04,-4.439180323E-04
583,-3.902461056E-04,-4.436757510E-04
584,5.309284968E-04,-4.434682894E-04
585,-5.314161265E-04,-4.431867563E-04
586,2.868746647E-04,-4.427890998E-04
587,-2.878478708E-04,-4.421832532E-04
588,1.822904075E-04,-4.417240165E-04
589,-1.842316460E-04,-4.414903451E-04
590,4.288293467E-04,-4.415073443E-04
591,-4.294952032E-04,-4.411996607E-04
592,-4.770477083E-05,-4.408777501E-04
593,4.273818281E-05,-4.408041507E-04
594,3.263344832E-04,-4.403505869E-04
595,1.141496962E-04,-4.398071857E-04
596,-3.271240337E-04,-4.396861205E-04
597,-1.179029938E-04,-4.394797375E-04
598,2.227474031E-04,-4.389845043E-04
599,4.681731253E-04,-4.390503483E-04
600,-4.688625869E-04,-4.388548327E-04
601,-2.241753304E-04,-4.385127042E-04
602,-1.762851859E-05,-4.378285676E-04
603,3.656757644E-04,-4.377720081E-04
604,-3.663148170E-04,-4.373246983E-04
605,1.617862136E-05,-4.369063874E-04
606,-5.081742263E-04,-4.365645292E-04
607,5.074764255E-04,-4.366805243E-04
608,2.626654361E-04,-4.364486191E-04
609,-2.637795953E-04,-4.358185499E-04
610,1.567163063E-04,-4.359199732E-04
611,-1.594485965E-04,-4.355742306E-04
612,4.049898410E-04,-4.351875183E-04
613,-4.055497682E-04,-4.348569982E-04
614,8.747184214E-05,-4.348799586E-04
615,-9.157118189E-05,-4.346866679E-04
616,5.461474849E-04,-4.346816026E-04
617,-5.466258688E-04,-4.344054075E-04
618,3.023475394E-04,-4.339318289E-04
619,-3.032304326E-04,-4.331701797E-04
620,1.980460815E-04,-4.327175759E-04
621,4.441857128E-04,-4.325993330E-04
622,-4.449575472E-04,-4.323029051E-04
623,-1.997901559E-04,-4.324052613E-04
624,3.416738222E-04,-4.315575996E-04
625,-3.424382035E-04,-4.308196820E-04
626,6.015090484E-05,-4.306257134E-04
627,-6.481075086E-05,-4.304340601E-04
628,1.309239783E-04,-4.303727972E-04
629,-4.844588318E-04,-4.300132451E-04
630,-1.340788052E-04,-4.300349629E-04
631,2.383105758E-04,-4.301109208E-04
632,4.837164792E-04,-4.300715202E-04
633,-9.187578124E-06,-4.298828695E-04
634,-2.396481960E-04,-4.296059543E-04
635,3.809907651E-04,-4.289359883E-04
636,-3.816110945E-04,-4.284807381E-04
637,-3.694280670E-05,-4.280601872E-04
638,-5.235737940E-04,-4.279040740E-04
639,5.230080070E-04,-4.278550281E-04
640,2.781194087E-04,-4.276365961E-04
641,-2.791842086E-04,-4.269782896E-04
642,3.276716992E-05,-4.268567153E-04
643,1.729303487E-04,-4.268328179E-04
644,-1.752773039E-04,-4.263906138E-04
645,4.203849292E-04,-4.262749700E-04
646,-4.210297969E-04,-4.258013914E-04
647,5.613664729E-04,-4.258949157E-04
648,-5.618349973E-04,-4.256244131E-04
649,1.043305342E-04,-4.253367658E-04
650,3.176555965E-04,-4.252155383E-04
